Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
2017-03-19T06:24:00+00:00,137868762740,0,717375485220,1271899731.7,0,878150148100
2017-03-19T09:12:00+00:00,136068059770,0,674885443240,1406552181.8,0,878150148100
2017-03-19T12:00:00+00:00,135324890930,0,653900781840,1501152165,0,878150148100
2017-03-19T14:48:00+00:00,135530132230,0,654047336560,1574936304.6,0,878150148100
2017-03-19T17:36:00+00:00,135214425110,0,654080182020,1641358179.1,0,878150148100
2017-03-19T20:24:00+00:00,135703956660,0,654414358810,1702564660.8,0,878150148100
2017-03-19T23:12:00+00:00,136488466570,0,654779213850,1758700212.8,0,878150148100
2017-03-20T02:00:00+00:00,136676728620,0,658295239370,1811655971.4,0,878150148100
2017-03-20T04:48:00+00:00,139677719460,0,716487040310,1529810887.5,0,878150148100
2017-03-20T07:36:00+00:00,138186925260,0,709888421400,1356740536.9,0,878150148100
2017-03-20T10:24:00+00:00,138103430110,0,687784883700,1452507029.1,0,878150148100
2017-03-20T13:12:00+00:00,138220624230,0,687549925890,1534473521.2,0,878150148100
2017-03-20T16:00:00+00:00,138131656520,0,687449332690,1602763153.1,0,878150148100
2017-03-20T18:48:00+00:00,137564896440,0,687376648510,1666149069.6,0,878150148100
2017-03-20T21:36:00+00:00,137088162850,0,687798847210,1724772695.4,0,878150148100
2017-03-21T00:24:00+00:00,137226244780,0,687840568930,1776057160.3,0,878150148100
2017-03-21T03:12:00+00:00,138958389960,0,698953366190,1803417787.7,0,878150148100
2017-03-21T06:00:00+00:00,138911665050,0,717356729510,1324531494.2,0,878150148100
2017-03-21T08:48:00+00:00,138193725600,0,667276541220,1433299957,0,878150148100
2017-03-21T11:36:00+00:00,138165232580,0,609700520000,1533376874.9,0,878150148100
2017-03-21T14:24:00+00:00,138182063340,0,610020423570,1607944755.2,0,878150148100
2017-03-21T17:12:00+00:00,138813723990,0,610031885030,1669233381.2,0,878150148100
2017-03-21T20:00:00+00:00,145051540380,0,610005243220,1728780414.4,0,878150148100
2017-03-21T22:48:00+00:00,144986059010,0,610534733760,1781757523.3,0,878150148100
2017-03-22T01:36:00+00:00,145321933350,0,610844631770,1827582867.9,0,878150148100
2017-03-22T04:24:00+00:00,143955657020,0,703470074370,1598796988.1,0,878150148100
2017-03-22T07:12:00+00:00,139328198610,0,717264739320,1379691241.7,0,878150148100
2017-03-22T10:00:00+00:00,138475762000,0,668254242970,1478800916.3,0,878150148100
2017-03-22T12:48:00+00:00,135542671260,0,660731833260,1644715761.4,0,878150148100
2017-03-22T15:36:00+00:00,132904463470,0,664541014140,1826023871.8,0,878150148100
2017-03-22T18:24:00+00:00,133327840670,0,667312316750,1867084188,0,878150148100
2017-03-22T21:12:00+00:00,134608450720,0,671738761380,1666065082.9,0,878150148100
2017-03-23T00:00:00+00:00,136240032760,0,668408568250,1582438035.1,0,878150148100
2017-03-23T02:48:00+00:00,137299148580,0,680419075980,1682649270.9,0,878150148100
2017-03-23T05:36:00+00:00,137891878280,0,698510933700,1788293612.9,0,878150148100
2017-03-23T08:24:00+00:00,136388318510,0,700818331940,1857704715,0,878150148100
2017-03-23T11:12:00+00:00,135309504990,0,707541340650,1923189917.3,0,878150148100
2017-03-23T14:00:00+00:00,135608989350,0,706438279670,1923117411.6,0,878150148100
2017-03-23T16:48:00+00:00,136995135130,0,706840573800,1955844135,0,878150148100
2017-03-23T19:36:00+00:00,138002156340,0,706607291880,1979959296.8,0,878150148100
2017-03-23T22:24:00+00:00,137898379180,0,706376916890,2009087059.3,0,878150148100
2017-03-24T01:12:00+00:00,137938287260,0,706119847190,2043434086.8,0,878150148100
2017-03-24T04:00:00+00:00,138491094220,0,707851317810,2008434764,0,878150148100
2017-03-24T06:48:00+00:00,137714044260,0,702104677560,2026051925.7,0,878150148100
2017-03-24T09:36:00+00:00,137261121210,0,701288864220,2056577455.1,0,878150148100
2017-03-24T12:24:00+00:00,137220876840,0,703450932530,2067647528.6,0,878150148100
2017-03-24T15:12:00+00:00,137316080960,0,703590205820,2079573646.2,0,878150148100
2017-03-24T18:00:00+00:00,137319296960,0,703278083770,2073704967.7,0,878150148100
2017-03-24T20:48:00+00:00,137383282220,0,702833484490,2069518636.7,0,878150148100
2017-03-24T23:36:00+00:00,137465922660,0,703330634140,2074006609.3,0,878150148100
2017-03-25T02:24:00+00:00,137849734320,0,708367217340,2100205425,0,878150148100
2017-03-25T05:12:00+00:00,137854143970,0,703621760500,2085154653.5,0,878150148100
2017-03-25T08:00:00+00:00,137952670190,0,703493557580,2120542594.8,0,878150148100
2017-03-25T10:48:00+00:00,138365379640,0,702862398090,2134341967.6,0,878150148100
2017-03-25T13:36:00+00:00,138732776920,0,702509746910,2119179253.4,0,878150148100
2017-03-25T16:24:00+00:00,137952744830,0,703110567820,2131589854.7,0,878150148100
2017-03-25T19:12:00+00:00,138028747000,0,703190175100,2135123498.3,0,878150148100
2017-03-25T22:00:00+00:00,138037417420,0,703282407590,2133809537.6,0,878150148100
2017-03-26T00:48:00+00:00,138018425220,0,703498898220,2135450923.1,0,878150148100
2017-03-26T03:36:00+00:00,138617450090,0,713545968780,2124084776.2,0,878150148100
2017-03-26T06:24:00+00:00,139124525150,0,729825755530,2031087505.1,0,878150148100
2017-03-26T09:12:00+00:00,139984633350,0,731523435590,2073515131.1,0,878150148100
2017-03-26T12:00:00+00:00,140315008340,0,731422753470,2010476016.6,0,878150148100
2017-03-26T14:48:00+00:00,140662119240,0,730873980710,1929010658.7,0,878150148100
2017-03-26T17:36:00+00:00,140609431960,0,730117485850,1909350836.4,0,878150148100
2017-03-26T20:24:00+00:00,140485918350,0,729818776730,1910957798,0,878150148100
2017-03-26T23:12:00+00:00,140583811750,0,728860357360,1922607196.6,0,878150148100
2017-03-27T02:00:00+00:00,141229082010,0,729641990680,1956728023.4,0,878150148100
2017-03-27T04:48:00+00:00,140617537550,0,721863998120,1902664430.1,0,878150148100
2017-03-27T07:36:00+00:00,141255090240,0,722037632210,1938840430.9,0,878150148100
2017-03-27T10:24:00+00:00,141144040950,0,721003485450,1960971093.7,0,878150148100
2017-03-27T13:12:00+00:00,140073615930,0,722975133820,1953121813.5,0,878150148100
2017-03-27T16:00:00+00:00,140254325710,0,722882225100,1956268217.7,0,878150148100
2017-03-27T18:48:00+00:00,140066877170,0,722814949410,1955883620.4,0,878150148100
2017-03-27T21:36:00+00:00,136607076700,0,721729316960,1976142009.3,0,878150148100
2017-03-28T00:24:00+00:00,135800884310,0,723117427820,2004441923,0,878150148100
2017-03-28T03:12:00+00:00,136004282350,0,722462487980,2005395533.2,0,878150148100
2017-03-28T06:00:00+00:00,135565205150,0,712498918520,2006725722.6,0,878150148100
2017-03-28T08:48:00+00:00,135685547180,0,712397844780,2033745249.1,0,878150148100
2017-03-28T11:36:00+00:00,137105411980,0,710911049070,2046230606,0,878150148100
2017-03-28T14:24:00+00:00,136281341400,0,711206507530,2049640624.4,0,878150148100
2017-03-28T17:12:00+00:00,135590640260,0,711921548280,2054568119.3,0,878150148100
2017-03-28T20:00:00+00:00,135911014690,0,711615217870,2031125833.5,0,878150148100
2017-03-28T22:48:00+00:00,135949395560,0,710948037840,2036007145.2,0,878150148100
2017-03-29T01:36:00+00:00,135943948460,0,711275417360,2062653927.2,0,878150148100
2017-03-29T04:24:00+00:00,136395528520,0,711819549320,2000893196.2,0,878150148100
2017-03-29T07:12:00+00:00,136216706070,0,706479943500,2016018086.6,0,878150148100
2017-03-29T10:00:00+00:00,136043570940,0,706850087320,2025017758.5,0,878150148100
2017-03-29T12:48:00+00:00,136186163870,0,706367226880,2014147792.1,0,878150148100
2017-03-29T15:36:00+00:00,135885254460,0,707040724160,2029036197.8,0,878150148100
2017-03-29T18:24:00+00:00,135609125420,0,707208423120,2028003701,0,878150148100
2017-03-29T21:12:00+00:00,135635289260,0,707066007460,2028580522.3,0,878150148100
2017-03-30T00:00:00+00:00,135578671330,0,707373481100,2031838010.9,0,878150148100
2017-03-30T02:48:00+00:00,135948055810,0,713893714370,2044189989,0,878150148100
2017-03-30T05:36:00+00:00,135861344230,0,710610148700,2024687052.8,0,878150148100
2017-03-30T08:24:00+00:00,136419513680,0,709818820080,2048643680.3,0,878150148100
2017-03-30T11:12:00+00:00,135972010010,0,710231986730,2064059709,0,878150148100
2017-03-30T14:00:00+00:00,136128203130,0,709990546920,2061102475,0,878150148100
2017-03-30T16:48:00+00:00,135592849750,0,710592476900,2064516709.2,0,878150148100
2017-03-30T19:36:00+00:00,135633890320,0,710566892270,2057025414.5,0,878150148100
2017-03-30T22:24:00+00:00,135576822850,0,710498015470,2055847723.5,0,878150148100
2017-03-31T01:12:00+00:00,135615598400,0,710795141040,2076262547.1,0,878150148100
2017-03-31T04:00:00+00:00,136113124110,0,716402934400,2060115825,0,878150148100
2017-03-31T06:48:00+00:00,135605758160,0,712747110090,2068368417.3,0,878150148100
2017-03-31T09:36:00+00:00,135677552580,0,712881013330,2090344381.8,0,878150148100
2017-03-31T12:24:00+00:00,135699279390,0,712216603490,2070701580.6,0,878150148100
2017-03-31T15:12:00+00:00,125170607830,0,562378521120,1645774115.4,0,869419378770
2017-03-31T18:00:00+00:00,124515678070,0,594808442240,1533605923.4,0,878162075650
2017-03-31T20:48:00+00:00,126805198720,0,660543450930,1653688242.8,0,878162075650
2017-03-31T23:36:00+00:00,127816384170,0,699275953450,1727308700.4,0,878162075650
2017-04-01T02:24:00+00:00,128748258500,0,724689967150,1807142226.9,0,878162075650
2017-04-01T05:12:00+00:00,128618158540,0,717640207450,1826070660.1,0,878162075650
2017-04-01T08:00:00+00:00,128632094380,0,717029388130,1911044909.1,0,878162075650
2017-04-01T10:48:00+00:00,128602028800,0,717972116070,1968258913.1,0,878162075650
2017-04-01T13:36:00+00:00,128761624260,0,718402285110,2015673828.8,0,878162075650
2017-04-01T16:24:00+00:00,128940012110,0,718055329060,2067893898.6,0,878162075650
2017-04-01T19:12:00+00:00,129174403490,0,717528960610,2071027224.8,0,878162075650
2017-04-01T22:00:00+00:00,129413655780,0,717453539030,2066075477.7,0,878162075650
2017-04-02T00:48:00+00:00,129268676650,0,717554892570,2104421088.3,0,878162075650
2017-04-02T03:36:00+00:00,129686184690,0,724048851980,2107587080.9,0,878162075650
2017-04-02T06:24:00+00:00,129324366060,0,720727048660,2114513687.6,0,878162075650
2017-04-02T09:12:00+00:00,129473924140,0,719875978150,2156315359.1,0,878162075650
2017-04-02T12:00:00+00:00,129410096850,0,719848248800,2189026664,0,878162075650
2017-04-02T14:48:00+00:00,129433718540,0,720461640640,2212673046.3,0,878162075650
2017-04-02T17:36:00+00:00,129600359880,0,719983880790,2211638634.9,0,878162075650
2017-04-02T20:24:00+00:00,129566731060,0,720025043450,2181969213.8,0,878162075650
2017-04-02T23:12:00+00:00,129642400390,0,719782975860,2185248069.5,0,878162075650
2017-04-03T02:00:00+00:00,129891238680,0,722121682500,2209937842.8,0,878162075650
2017-04-03T04:48:00+00:00,129892920620,0,721218747270,2162210983.4,0,878162075650
2017-04-03T07:36:00+00:00,129753469910,0,717879205060,2194800295.4,0,878162075650
2017-04-03T10:24:00+00:00,129884142890,0,718043649840,2216920363.9,0,878162075650
2017-04-03T13:12:00+00:00,129958233280,0,718008706420,2237710025.1,0,878162075650
2017-04-03T16:00:00+00:00,129913106490,0,716198645680,2200242291.4,0,878162075650
2017-04-03T18:48:00+00:00,129912949700,0,717485168960,2188879834.6,0,878162075650
2017-04-03T21:36:00+00:00,129980390240,0,717716488890,2216830497.3,0,878162075650
2017-04-04T00:24:00+00:00,129874757800,0,717702942890,2244297995.4,0,878162075650
2017-04-04T03:12:00+00:00,130314295260,0,721206122980,2230986925.9,0,878162075650
2017-04-04T06:00:00+00:00,130039997710,0,713738578790,2213083692.3,0,878162075650
2017-04-04T08:48:00+00:00,130019026130,0,713558906850,2237559221.2,0,878162075650
2017-04-04T11:36:00+00:00,130068415960,0,713566099290,2253966430.7,0,878162075650
2017-04-04T14:24:00+00:00,130123652870,0,713547137940,2277271213.9,0,878162075650
2017-04-04T17:12:00+00:00,130165866350,0,714494679970,2315113973.8,0,878162075650
2017-04-04T20:00:00+00:00,130207208630,0,714207476530,2281504859.8,0,878162075650
2017-04-04T22:48:00+00:00,130301131790,0,713715296500,2260115293.1,0,878162075650
2017-04-05T01:36:00+00:00,130267514380,0,712901182600,2273275066.5,0,878162075650
2017-04-05T04:24:00+00:00,130577113860,0,716878815730,2237089937.1,0,878162075650
2017-04-05T07:12:00+00:00,130360932080,0,712150741830,2254841960.4,0,878162075650
2017-04-05T10:00:00+00:00,130374698070,0,712565236400,2265781478,0,878162075650
2017-04-05T12:48:00+00:00,130208558330,0,712666170010,2274758452,0,878162075650
2017-04-05T15:36:00+00:00,130030767950,0,712942164160,2273299271.1,0,878162075650
2017-04-05T18:24:00+00:00,130217524630,0,712548522220,2280449576.6,0,878162075650
2017-04-05T21:12:00+00:00,130584369620,0,712087233180,2273774097.1,0,878162075650
2017-04-06T00:00:00+00:00,130901850760,0,711917224930,2290173503,0,878162075650
2017-04-06T02:48:00+00:00,131351531870,0,717877933280,2284062082.4,0,878162075650
2017-04-06T05:36:00+00:00,131020176570,0,717225110160,2227780114.7,0,878162075650
2017-04-06T08:24:00+00:00,130980174060,0,715932943140,2255861802.7,0,878162075650
2017-04-06T11:12:00+00:00,131557236690,0,715626826390,2279756396.1,0,878162075650
2017-04-06T14:00:00+00:00,132182143300,0,715275496760,2278787028.5,0,878162075650
2017-04-06T16:48:00+00:00,132920895650,0,716788949100,2268456265.5,0,878162075650
2017-04-06T19:36:00+00:00,133871231390,0,714695977760,2168026156.3,0,878162075650
2017-04-06T22:24:00+00:00,133745379600,0,716286661430,1901975000.6,0,878162075650
2017-04-07T01:12:00+00:00,133351168800,0,716457861080,2021809751.4,0,878162075650
2017-04-07T04:00:00+00:00,132786682160,0,720209295200,1909690333.1,0,878162075650
2017-04-07T06:48:00+00:00,132307205980,0,714006142290,1946182516.6,0,878162075650
2017-04-07T09:36:00+00:00,132319157860,0,713953254120,2004219150.6,0,878162075650
2017-04-07T12:24:00+00:00,132324590340,0,713905717960,2055223661.7,0,878162075650
2017-04-07T15:12:00+00:00,132366587720,0,713813634430,2101972473.9,0,878162075650
2017-04-07T18:00:00+00:00,132315510630,0,713860255960,2143725459.5,0,878162075650
2017-04-07T20:48:00+00:00,132345179630,0,713889201580,2183190529.2,0,878162075650
2017-04-07T23:36:00+00:00,132325492510,0,713893490990,2218201246.1,0,878162075650
2017-04-08T02:24:00+00:00,132690528960,0,718372145910,2233962042.5,0,878162075650
2017-04-08T05:12:00+00:00,132274020550,0,712194949620,2166396247,0,878162075650
2017-04-08T08:00:00+00:00,132272277590,0,711645016080,2201156212.2,0,878162075650
2017-04-08T10:48:00+00:00,132275294160,0,711623121610,2233743653.4,0,878162075650
2017-04-08T13:36:00+00:00,132271295800,0,711588819780,2263363905,0,878162075650
2017-04-08T16:24:00+00:00,132309767260,0,711272280110,2290145395.8,0,878162075650
2017-04-08T19:12:00+00:00,132295801180,0,711241081530,2315517924.4,0,878162075650
2017-04-08T22:00:00+00:00,132256958540,0,711306230920,2337706265.2,0,878162075650
2017-04-09T00:48:00+00:00,132319006870,0,711212560640,2358585642.3,0,878162075650
2017-04-09T03:36:00+00:00,132656776820,0,717034118380,2331682429.2,0,878162075650
2017-04-09T06:24:00+00:00,132270242380,0,712204134380,2321656738.9,0,878162075650
2017-04-09T09:12:00+00:00,132318226020,0,712160029290,2352654121.4,0,878162075650
2017-04-09T12:00:00+00:00,132337696770,0,712215275000,2374588989,0,878162075650
2017-04-09T14:48:00+00:00,132317798270,0,712207615820,2393527420.7,0,878162075650
2017-04-09T17:36:00+00:00,132316279040,0,712297769100,2410499950.9,0,878162075650
2017-04-09T20:24:00+00:00,132360170690,0,712238245360,2425860739.3,0,878162075650
2017-04-09T23:12:00+00:00,132319693270,0,712259817480,2440239960.6,0,878162075650
2017-04-10T02:00:00+00:00,132510403390,0,714889146440,2452440272.1,0,878162075650
2017-04-10T04:48:00+00:00,132542988130,0,718155947600,2383823047.9,0,878162075650
2017-04-10T07:36:00+00:00,132367307190,0,715649318840,2401915699.6,0,878162075650
2017-04-10T10:24:00+00:00,118951493940,0,465634082070,1626902962.4,0,854475464530
2017-04-10T13:12:00+00:00,114311988210,0,307031775450,758517797.79,0,878160699390
2017-04-10T16:00:00+00:00,117630305250,0,459317996920,1026884938,0,878160699390
2017-04-10T18:48:00+00:00,119741323760,0,558839344330,1211976005.1,0,878160699390
2017-04-10T21:36:00+00:00,121392527330,0,620927625730,1367008547.4,0,878160699390
2017-04-11T00:24:00+00:00,123246001210,0,681318924050,1498717849.2,0,878160699390
2017-04-11T03:12:00+00:00,124912235740,0,698592047930,1623690559,0,878160699390
2017-04-11T06:00:00+00:00,125070647140,0,699596919000,1735249818,0,878160699390
2017-04-11T08:48:00+00:00,125264779130,0,699162619410,1817260318.1,0,878160699390
2017-04-11T11:36:00+00:00,126550476160,0,698121558960,1887910594.6,0,878160699390
2017-04-11T14:24:00+00:00,126652783200,0,697980560220,1955164937.3,0,878160699390
2017-04-11T17:12:00+00:00,126741284640,0,697995949680,2050545644.9,0,878160699390
2017-04-11T20:00:00+00:00,126450217060,0,698382912420,2091153071.1,0,878160699390
2017-04-11T22:48:00+00:00,126197079060,0,698640436400,2124233197.7,0,878160699390
2017-04-12T01:36:00+00:00,126159208900,0,698868675870,2157463418.7,0,878160699390
2017-04-12T04:24:00+00:00,126627354890,0,696651504860,2141299163,0,878160699390
2017-04-12T07:12:00+00:00,126398688010,0,698630599900,2125738764.2,0,878160699390
2017-04-12T10:00:00+00:00,126568603120,0,698328109780,2151069299,0,878160699390
2017-04-12T12:48:00+00:00,126551096110,0,698309890810,2164471236.7,0,878160699390
2017-04-12T15:36:00+00:00,126524491770,0,698258421690,2196049763.1,0,878160699390
2017-04-12T18:24:00+00:00,126587696990,0,698418894150,2240068772.6,0,878160699390
2017-04-12T21:12:00+00:00,126458728170,0,698511504880,2269573087.9,0,878160699390
2017-04-13T00:00:00+00:00,126289146090,0,692765374070,2295878361.4,0,878160699390
2017-04-13T02:48:00+00:00,126645130370,0,696673308020,2320241862.3,0,878160699390
2017-04-13T05:36:00+00:00,126267929360,0,697235891570,2343159660.5,0,878160699390
2017-04-13T08:24:00+00:00,126327097070,0,698427531360,2359041755,0,878160699390
2017-04-13T11:12:00+00:00,126559485310,0,698026288400,2374290317.4,0,878160699390
2017-04-13T14:00:00+00:00,126741692420,0,697934485000,2381959724.3,0,878160699390
2017-04-13T16:48:00+00:00,126599644720,0,693671641290,2388604107.2,0,878160699390
2017-04-13T19:36:00+00:00,126529055900,0,691350365810,2400925753.7,0,878160699390
2017-04-13T22:24:00+00:00,126392498910,0,693701999850,2411665228,0,878160699390
2017-04-14T01:12:00+00:00,126143995860,0,694181932140,2421173130.2,0,878160699390
2017-04-14T04:00:00+00:00,126637097030,0,688820940160,2432234646.8,0,878160699390
2017-04-14T06:48:00+00:00,126317358070,0,683351686680,2440663343.9,0,878160699390
2017-04-14T09:36:00+00:00,126253349740,0,683324746550,2448107014.1,0,878160699390
2017-04-14T12:24:00+00:00,126249896260,0,683397017020,2454703063.8,0,878160699390
2017-04-14T15:12:00+00:00,126349939900,0,683408670960,2460674690.4,0,878160699390
2017-04-14T18:00:00+00:00,126351368700,0,683451862800,2466583599.5,0,878160699390
2017-04-14T20:48:00+00:00,126307309650,0,683562483340,2472286501.8,0,878160699390
2017-04-14T23:36:00+00:00,126373637720,0,683558238950,2477484642.7,0,878160699390
2017-04-15T02:24:00+00:00,126788765900,0,686471847750,2479917248.2,0,878160699390
2017-04-15T05:12:00+00:00,126416874860,0,683514879340,2412202323.7,0,878160699390
2017-04-15T08:00:00+00:00,126418531130,0,682515107790,2423340808.9,0,878160699390
2017-04-15T10:48:00+00:00,126427325260,0,682525329510,2433764866.4,0,878160699390
2017-04-15T13:36:00+00:00,126371668710,0,682545109970,2443560509.8,0,878160699390
2017-04-15T16:24:00+00:00,126487083250,0,682574063990,2451431743.4,0,878160699390
2017-04-15T19:12:00+00:00,126429283960,0,682515487160,2458148334.1,0,878160699390
2017-04-15T22:00:00+00:00,126432162100,0,682664827130,2467403734.6,0,878160699390
2017-04-16T00:48:00+00:00,126531923020,0,682726131690,2481909505.2,0,878160699390
